StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,"Prolific ID ","Consent ","Age ","Gender ",OMSI,Gen_1,Gen_2,Gen_3,Gen_4,Gen_5,Gen_6,Gen_7,Gen_8,Gen_9,Gen_10,Gen_11,Gen_12,Gen_13,Gen_14,Gen_15,Gen_16,Gen_17,Gen_18,Gen_19,Gen_20,Gen_21,Gen_22,Gen_23,Gen_24,Gen_25,Gen_26,Gen_27,Gen_28,Gen_29,Gen_30,Gen_31,Gen_32,Gen_33,Gen_34,Gen_35,Gen_36,HAAS _1,HAAS _2,HAAS _3,HAAS _4,HAAS _5,HAAS _6,HAAS _7,HAAS _8,HAAS _9,HAAS _10,HAAS _11,HAAS _12,PROLIFIC_PID,Vignette,VigNro
2025-09-10 11:05:14,2025-09-10 11:08:11,0,100,177,1,2025-09-10 11:08:12,R_2nw2AGLRuLjKNEZ,anonymous,EN,5d5a75c570a7c1000152623e,2,40,1,1,3,4,4,4,1,1,3,3,4,1,1,1,1,1,1,4,1,1,3,3,4,4,4,5,1,1,1,1,1,1,1,1,4,3,1,1,3,1,3,5,1,5,1,1,1,1,1,1,5d5a75c570a7c1000152623e,"As you travel alone for an extended period, you put on your partner’s favourite music. The music makes you feel as if they are there with you.",7
2025-09-10 11:04:45,2025-09-10 11:08:12,0,100,206,1,2025-09-10 11:08:12,R_2xV7FzlHTMB4Xec,anonymous,EN,58bef6fd31de840001e84ba0,2,41,1,1,5,5,4,3,3,2,4,4,4,4,4,4,4,4,4,1,1,1,4,5,5,4,3,3,1,1,2,1,1,1,3,2,4,4,3,1,4,4,2,3,3,2,1,1,1,4,2,2,58bef6fd31de840001e84ba0,"You have an intricate task that requires your attention. To put your mind to it, you turn on a specific music playlist.",5
2025-09-10 11:06:20,2025-09-10 11:08:14,0,100,114,1,2025-09-10 11:08:14,R_2EbCeyW6aXOCWZ6,anonymous,EN,59b26718773f410001487813,2,30,1,2,3,5,4,5,5,5,3,4,3,3,3,4,5,4,5,3,1,1,5,3,5,3,5,4,3,5,3,3,2,1,3,4,5,3,3,1,4,3,4,3,1,3,1,1,1,1,1,1,59b26718773f410001487813,It was pointed out that you missed an important detail in your work which you now have to redo. You put on a music playlist to drown out self-criticism as you fix the mistake.,2
2025-09-10 11:05:47,2025-09-10 11:08:16,0,100,149,1,2025-09-10 11:08:17,R_2zVyv1qMcD7Hbpv,anonymous,EN,6658bf916039705479385d08,2,39,2,2,4,4,4,3,4,2,3,2,3,4,4,4,4,4,4,3,3,2,3,3,4,3,3,3,4,3,4,2,1,3,3,4,4,3,2,1,4,5,5,3,3,4,2,2,2,2,2,2,6658bf916039705479385d08,In order to get ready to exercise you decide to put on music which gives you the right frame of mind.,4
2025-09-10 11:06:00,2025-09-10 11:08:18,0,100,137,1,2025-09-10 11:08:19,R_2nlcQXahIyAcR1m,anonymous,EN,5f8e0a296626561cd3d0fb07,2,45,2,2,4,4,4,3,4,3,4,4,4,3,3,3,3,3,3,1,1,1,3,3,4,4,4,4,2,1,3,1,1,1,1,1,4,2,1,1,2,3,3,3,2,3,2,1,1,2,2,2,5f8e0a296626561cd3d0fb07,In order to get ready to exercise you decide to put on music which gives you the right frame of mind.,4
2025-09-10 11:06:18,2025-09-10 11:08:20,0,100,122,1,2025-09-10 11:08:21,R_2f7ZGpl5yEuJnNX,anonymous,EN,603659d5c391045d1e4b332b,2,23,2,3,4,4,4,4,4,3,5,5,5,5,3,4,3,4,4,3,2,3,5,3,4,5,5,5,3,4,5,3,4,3,3,3,4,4,3,1,4,3,3,4,2,3,2,2,1,1,1,2,603659d5c391045d1e4b332b,It was pointed out that you missed an important detail in your work which you now have to redo. You put on a music playlist to drown out self-criticism as you fix the mistake.,2
2025-09-10 11:04:55,2025-09-10 11:08:23,0,100,208,1,2025-09-10 11:08:24,R_2QEDxq8EMtFhM1R,anonymous,EN,5c60501d767686000100150c,2,57,2,1,5,5,5,4,3,5,5,5,5,3,4,3,3,3,3,1,1,1,1,3,1,4,3,5,4,4,4,1,1,1,1,1,3,3,4,1,4,4,2,3,3,3,3,1,1,1,1,1,5c60501d767686000100150c,You are attending a celebration where music is the heart of the party. You are able to join in the fun which is aided by the music throughout the event.,1
2025-09-10 11:04:13,2025-09-10 11:08:30,0,100,257,1,2025-09-10 11:08:30,R_23264lmnWeQ07iu,anonymous,EN,577eadd282f7f90001ee685f,2,67,2,2,5,4,4,3,3,3,4,4,4,3,4,4,2,3,4,4,4,4,3,3,3,4,3,3,3,3,3,4,4,3,4,4,4,4,3,1,5,4,3,3,3,4,1,1,1,1,1,1,577eadd282f7f90001ee685f,"While out for a walk, you hear a busker playing incredible sounding music you have never discovered before. You are not sure what is attracting your interest to the music but you allow yourself to be taken in by the music and its new emotional direction.",11
2025-09-10 11:04:54,2025-09-10 11:08:31,0,100,216,1,2025-09-10 11:08:31,R_8JHcKChwnbBUdyN,anonymous,EN,613129fdf8f6b04c9a7a2429,2,65,2,1,3,3,1,3,1,2,3,3,3,1,1,1,3,3,3,3,3,1,3,3,3,3,3,3,1,3,1,1,1,1,3,3,3,3,2,1,4,4,2,2,2,4,1,1,1,1,1,1,613129fdf8f6b04c9a7a2429,"As you travel alone for an extended period, you put on your partner’s favourite music. The music makes you feel as if they are there with you.",7
2025-09-10 11:06:05,2025-09-10 11:08:32,0,100,147,1,2025-09-10 11:08:32,R_2jkTL0AugmASSmi,anonymous,EN,5e3d57c40d3a26000edff2e1,2,24,1,1,2,3,3,4,4,5,5,5,5,1,1,1,2,3,2,1,1,2,2,4,2,4,5,5,3,2,4,4,4,4,1,2,4,4,1,1,1,1,1,5,3,3,3,2,1,1,5,3,5e3d57c40d3a26000edff2e1,"After a long and demanding week, you take time to rest by listening to music. The stress melts away and you start to recover as you listen along.",3
2025-09-10 11:05:53,2025-09-10 11:08:33,0,100,160,1,2025-09-10 11:08:33,R_28SA36jY9mtokec,anonymous,EN,61096a6ab244ccee2220a180,2,57,2,2,3,5,2,4,4,2,5,3,4,4,2,2,3,4,3,4,3,3,4,4,4,4,4,5,4,4,4,4,3,4,3,4,5,4,4,1,4,2,3,4,4,4,2,2,1,1,4,4,61096a6ab244ccee2220a180,"While listening to a playlist, you come across a song that deeply resonates with what you are experiencing. It communicated something about yourself that you’ve struggled to explain to others.",9
2025-09-10 11:05:38,2025-09-10 11:08:39,0,100,180,1,2025-09-10 11:08:39,R_2qsZxuKxf0gewgV,anonymous,EN,677684d2ba006ab232d28bd7,2,33,1,3,4,3,4,3,3,3,4,4,3,4,4,3,3,4,4,4,4,3,5,4,2,5,4,4,3,4,4,3,4,4,4,3,4,3,4,1,4,3,3,3,4,3,2,1,1,1,1,1,677684d2ba006ab232d28bd7,"While out for a walk, you hear a busker playing incredible sounding music you have never discovered before. You are not sure what is attracting your interest to the music but you allow yourself to be taken in by the music and its new emotional direction.",11
2025-09-10 11:04:43,2025-09-10 11:08:44,0,100,240,1,2025-09-10 11:08:45,R_2j9AyLQpwcYoXUv,anonymous,EN,5987030cfd8cca00015cbc26,2,61,2,2,5,5,5,2,5,1,5,5,4,4,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,3,3,5,5,5,5,5,5,4,1,5,5,5,5,5,5,1,1,1,1,3,1,5987030cfd8cca00015cbc26,"While with your friends at a cafe, a particular song comes on. You instantly recognise the music from your past, leading to an exchange of stories about your experiences together.",6
2025-09-10 11:02:18,2025-09-10 11:08:47,0,100,388,1,2025-09-10 11:08:47,R_27NjztbnhCourMM,anonymous,EN,67dc687bd93f2802388b5117,2,61,2,1,4,5,3,2,1,2,5,4,4,5,4,5,4,5,5,2,2,2,5,4,5,4,3,4,3,4,2,1,1,1,1,1,4,4,1,1,4,5,5,5,1,4,1,1,1,1,1,1,67dc687bd93f2802388b5117,"While listening to a playlist, you come across a song that deeply resonates with what you are experiencing. It communicated something about yourself that you’ve struggled to explain to others.",9
2025-09-10 11:06:30,2025-09-10 11:08:49,0,100,138,1,2025-09-10 11:08:49,R_8w5lYySMdbdY4mk,anonymous,EN,5d593bb9035b8900189e4a42,2,61,2,3,4,4,3,2,2,2,3,2,4,3,2,3,3,2,3,3,3,2,4,4,4,3,4,4,2,3,2,2,2,3,2,3,4,3,1,1,4,4,4,4,3,4,2,2,1,1,2,2,5d593bb9035b8900189e4a42,"As you travel alone for an extended period, you put on your partner’s favourite music. The music makes you feel as if they are there with you.",7
2025-09-10 11:06:21,2025-09-10 11:08:49,0,100,148,1,2025-09-10 11:08:49,R_8Db8vA5HxXExhmx,anonymous,EN,5ef647ec3ce68a1178780f5a,2,48,2,2,5,5,5,3,4,2,3,4,3,5,4,4,3,4,4,5,4,4,3,2,3,3,4,4,4,5,4,2,2,2,4,5,5,5,3,1,3,4,2,2,2,3,1,1,1,1,1,1,5ef647ec3ce68a1178780f5a,"You have an intricate task that requires your attention. To put your mind to it, you turn on a specific music playlist.",5
2025-09-10 11:06:05,2025-09-10 11:08:50,0,100,164,1,2025-09-10 11:08:50,R_8zNPmsDBCMTL6z7,anonymous,EN,6792527b8fe8cbaf58ba5ce8,2,20,2,2,5,5,5,5,5,3,5,5,4,3,4,3,3,4,4,3,4,2,5,5,4,4,4,4,3,4,4,4,5,4,3,3,5,4,2,1,4,3,3,4,3,4,1,1,1,1,2,2,6792527b8fe8cbaf58ba5ce8,"While listening to a playlist, you come across a song that deeply resonates with what you are experiencing. It communicated something about yourself that you’ve struggled to explain to others.",9
2025-09-10 11:04:59,2025-09-10 11:08:51,0,100,231,1,2025-09-10 11:08:51,R_2wpjVQD3aegZeRZ,anonymous,EN,58404fd8ad98e40001ce915f,2,52,2,2,4,5,4,4,4,4,4,5,5,2,3,3,3,3,3,3,4,4,4,4,4,5,5,5,2,3,2,2,2,4,4,5,5,5,4,1,4,2,2,5,4,5,1,1,1,1,1,1,58404fd8ad98e40001ce915f,"As you sit outside on your lunch break, you hear amazing music drifting in from a nearby building. While admiring the graceful nature of the music itself, you notice how it intensifies your lunch break into a unique and lasting experience.",12
2025-09-10 11:05:12,2025-09-10 11:08:51,0,100,219,1,2025-09-10 11:08:51,R_21dpZC0dO5XVfIc,anonymous,EN,5c5cad3e4ee81200018eafe2,2,75,2,2,4,5,4,3,1,1,5,5,5,2,2,2,4,4,5,4,4,3,1,1,3,4,5,5,3,3,1,3,3,3,3,3,4,5,3,1,4,2,2,5,4,5,1,1,1,1,1,1,5c5cad3e4ee81200018eafe2,"You have an intricate task that requires your attention. To put your mind to it, you turn on a specific music playlist.",5
2025-09-10 11:06:48,2025-09-10 11:08:54,0,100,126,1,2025-09-10 11:08:55,R_8dMRGcgaN4IIISO,anonymous,EN,60719f4b18e2b30c9e5a562d,2,62,1,1,3,4,4,4,2,2,3,3,3,2,5,3,3,2,4,3,3,3,2,3,2,3,4,4,3,2,4,4,4,4,3,3,4,4,4,1,4,4,4,4,2,4,1,1,1,1,1,1,60719f4b18e2b30c9e5a562d,"Halfway through a concert, you realise you have been fully absorbed in the power and meaning of the music. It feels as if the music has taken you into a transcendent experience, which is exactly what you hoped for before the concert.",10
2025-09-10 11:01:24,2025-09-10 11:08:55,0,100,450,1,2025-09-10 11:08:55,R_2k1f5BwDpKQ4vZV,anonymous,EN,5ea5856f110e69000a0f7509,2,63,2,2,5,5,4,5,4,4,5,5,4,5,4,4,5,4,5,4,5,5,5,5,5,4,5,5,5,5,5,5,4,5,5,4,5,5,4,1,4,2,2,4,4,4,1,1,1,1,5,1,5ea5856f110e69000a0f7509,In order to get ready to exercise you decide to put on music which gives you the right frame of mind.,4
2025-09-10 11:06:13,2025-09-10 11:08:56,0,100,162,1,2025-09-10 11:08:56,R_8isak9XqTeaQYXv,anonymous,EN,5e8c81b7d1ee09010f479a4b,2,47,1,1,5,5,4,3,2,2,4,4,4,4,4,3,3,3,4,1,1,1,1,1,1,2,3,3,1,3,3,1,1,1,5,5,4,4,4,1,4,3,1,3,1,3,2,1,1,1,1,1,5e8c81b7d1ee09010f479a4b,"Halfway through a concert, you realise you have been fully absorbed in the power and meaning of the music. It feels as if the music has taken you into a transcendent experience, which is exactly what you hoped for before the concert.",10
2025-09-10 11:05:21,2025-09-10 11:09:03,0,100,222,1,2025-09-10 11:09:03,R_2hkFzBRtnPjmBvr,anonymous,EN,678e978dfeca0ba2fca8109f,2,50,2,2,4,4,4,4,4,4,3,3,4,4,5,4,4,4,5,2,1,1,2,1,3,4,3,4,2,2,2,1,1,1,2,4,4,4,1,1,4,4,4,3,2,3,1,1,1,1,1,1,678e978dfeca0ba2fca8109f,In order to get ready to exercise you decide to put on music which gives you the right frame of mind.,4
2025-09-10 11:04:27,2025-09-10 11:09:04,0,100,276,1,2025-09-10 11:09:04,R_2ZUkblBI4lxsYNj,anonymous,EN,6310c063bd0cce86b0289d20,2,28,1,2,4,4,4,3,4,4,3,4,4,4,2,3,4,4,3,3,4,3,4,4,4,4,4,4,4,4,4,3,2,4,4,4,4,3,3,1,4,4,3,4,3,2,2,2,1,1,1,1,6310c063bd0cce86b0289d20,"As you travel alone for an extended period, you put on your partner’s favourite music. The music makes you feel as if they are there with you.",7
2025-09-10 11:05:05,2025-09-10 11:09:04,0,100,239,1,2025-09-10 11:09:04,R_22pkqJrZvN4lLBD,anonymous,EN,58d3c932f7a08b000176cd5d,2,66,2,3,5,5,5,5,4,5,5,5,4,5,3,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,3,2,4,4,4,5,5,5,1,4,3,3,5,5,5,1,1,1,1,2,1,58d3c932f7a08b000176cd5d,"Halfway through a concert, you realise you have been fully absorbed in the power and meaning of the music. It feels as if the music has taken you into a transcendent experience, which is exactly what you hoped for before the concert.",10
2025-09-10 11:04:29,2025-09-10 11:09:05,0,100,275,1,2025-09-10 11:09:05,R_2KfGy0rfuVr1ZzV,anonymous,EN,660453c9877e571d12b555f7,2,39,1,1,3,5,3,4,3,4,5,5,5,1,1,3,4,3,1,2,2,1,3,3,2,4,4,4,4,2,3,2,3,2,2,1,2,4,2,1,3,1,2,5,2,3,1,1,1,1,1,3,660453c9877e571d12b555f7,"After a long and demanding week, you take time to rest by listening to music. The stress melts away and you start to recover as you listen along.",3
2025-09-10 11:05:01,2025-09-10 11:09:05,0,100,243,1,2025-09-10 11:09:05,R_20DhOoomdq0flap,anonymous,EN,67765cb5eae26d06c3116c3a,2,65,1,2,4,4,4,2,1,2,4,3,4,2,3,2,2,2,1,2,2,1,3,2,2,4,4,4,2,4,3,4,4,4,3,2,5,5,3,1,5,3,3,3,3,4,2,2,1,1,3,1,67765cb5eae26d06c3116c3a,"While out for a walk, you hear a busker playing incredible sounding music you have never discovered before. You are not sure what is attracting your interest to the music but you allow yourself to be taken in by the music and its new emotional direction.",11
2025-09-10 11:06:58,2025-09-10 11:09:07,0,100,129,1,2025-09-10 11:09:08,R_8DeG9GaLLrpUNCZ,anonymous,EN,5ba94943d08ab20001c8437a,2,35,2,2,5,5,5,4,4,4,3,3,3,5,4,5,4,4,4,1,1,1,2,2,2,3,4,4,1,3,3,1,1,1,2,2,4,4,3,1,4,5,5,4,3,4,2,1,1,1,1,1,5ba94943d08ab20001c8437a,In order to get ready to exercise you decide to put on music which gives you the right frame of mind.,4
2025-09-10 11:02:10,2025-09-10 11:09:08,0,100,417,1,2025-09-10 11:09:08,R_8fZt0LTQ5zuKwIq,anonymous,EN,5d31dc6e42678e001a0bdedd,2,36,2,1,3,3,3,4,4,3,4,4,4,3,4,3,3,4,4,3,3,3,4,4,3,4,4,4,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4,3,1,3,2,,1,1,1,1,5d31dc6e42678e001a0bdedd,"You have an intricate task that requires your attention. To put your mind to it, you turn on a specific music playlist.",5
2025-09-10 11:05:35,2025-09-10 11:09:13,0,100,217,1,2025-09-10 11:09:13,R_2I8XbNs2Nxw0j4J,anonymous,EN,62f0f033178f89dd6f416590,2,71,2,1,3,5,4,2,1,1,4,3,4,1,4,2,2,2,4,5,5,5,3,4,2,3,4,4,3,3,3,2,3,2,3,3,4,4,1,1,5,4,3,4,4,4,1,1,1,1,1,1,62f0f033178f89dd6f416590,"While with your friends at a cafe, a particular song comes on. You instantly recognise the music from your past, leading to an exchange of stories about your experiences together.",6
2025-09-10 11:06:00,2025-09-10 11:09:17,0,100,196,1,2025-09-10 11:09:17,R_2FeKUUlsZS7IBuG,anonymous,EN,5acb92e9e1099600016ad073,2,37,2,1,4,4,4,1,2,2,3,3,3,4,4,4,3,4,4,3,3,1,2,2,2,3,4,4,3,3,4,1,2,1,3,3,4,4,4,1,3,4,4,3,2,4,1,1,1,1,1,1,5acb92e9e1099600016ad073,You are attending a celebration where music is the heart of the party. You are able to join in the fun which is aided by the music throughout the event.,1
2025-09-10 11:06:29,2025-09-10 11:09:17,0,100,167,1,2025-09-10 11:09:17,R_2dj83KVTMBT5zDi,anonymous,EN,63e5665b49cf3cdbd54ea57b,2,54,2,2,5,5,5,5,3,3,5,5,5,5,5,5,2,4,2,4,4,2,4,4,3,5,5,5,2,4,5,4,5,5,2,3,5,3,3,1,4,5,4,5,3,5,1,1,1,1,1,1,63e5665b49cf3cdbd54ea57b,"After a long and demanding week, you take time to rest by listening to music. The stress melts away and you start to recover as you listen along.",3
2025-09-10 11:04:46,2025-09-10 11:09:17,0,100,271,1,2025-09-10 11:09:18,R_2hFJw80GHHEBir7,anonymous,EN,55ad5706fdf99b649ca5a47c,2,44,2,2,4,5,4,3,3,4,5,5,4,4,3,4,4,4,4,4,3,3,5,4,4,4,4,5,3,4,3,3,3,3,2,4,4,5,5,1,4,3,3,5,4,5,1,1,1,1,1,1,55ad5706fdf99b649ca5a47c,"As you sit outside on your lunch break, you hear amazing music drifting in from a nearby building. While admiring the graceful nature of the music itself, you notice how it intensifies your lunch break into a unique and lasting experience.",12
2025-09-10 11:07:13,2025-09-10 11:09:17,0,100,124,1,2025-09-10 11:09:18,R_2eF30jyiav3CXVw,anonymous,EN,60e0dc6be0772b7dfdad9b2c,2,29,1,2,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,1,60e0dc6be0772b7dfdad9b2c,"After a long and demanding week, you take time to rest by listening to music. The stress melts away and you start to recover as you listen along.",3
2025-09-10 11:07:26,2025-09-10 11:09:18,0,100,112,1,2025-09-10 11:09:19,R_2kGhD4rHieVuroI,anonymous,EN,673df625315acdaf5078f0e4,2,27,1,2,3,3,5,3,4,4,4,4,4,3,3,5,4,3,2,4,3,4,4,4,5,4,4,5,4,4,3,2,4,4,4,3,4,4,4,1,4,3,3,4,3,2,5,4,4,2,3,4,673df625315acdaf5078f0e4,It was pointed out that you missed an important detail in your work which you now have to redo. You put on a music playlist to drown out self-criticism as you fix the mistake.,2
2025-09-10 11:05:58,2025-09-10 11:09:20,0,100,201,1,2025-09-10 11:09:20,R_8QGJSBJtBahbH2G,anonymous,EN,60adebdc89324b1cb4822215,2,57,2,2,4,4,4,2,2,3,4,5,5,2,4,4,3,3,3,3,3,2,4,4,3,4,4,5,2,2,3,2,2,1,4,4,4,4,2,1,5,4,4,5,3,4,1,1,1,1,1,1,60adebdc89324b1cb4822215,"As you sit outside on your lunch break, you hear amazing music drifting in from a nearby building. While admiring the graceful nature of the music itself, you notice how it intensifies your lunch break into a unique and lasting experience.",12
2025-09-10 11:07:00,2025-09-10 11:09:22,0,100,141,1,2025-09-10 11:09:22,R_2lmAmscunKqtQ0H,anonymous,EN,66b73f9ba035651170b94c76,2,43,2,2,5,5,5,5,5,3,5,5,5,5,5,4,5,5,5,5,5,5,3,5,5,5,5,5,4,5,5,3,3,3,5,4,5,5,5,1,5,5,5,4,3,5,1,1,1,1,1,1,66b73f9ba035651170b94c76,"While listening to a playlist, you come across a song that deeply resonates with what you are experiencing. It communicated something about yourself that you’ve struggled to explain to others.",9
2025-09-10 11:05:34,2025-09-10 11:09:23,0,100,228,1,2025-09-10 11:09:23,R_2CI39pI6Am1QE48,anonymous,EN,5c5225d8a163ac0001721f01,2,43,1,2,3,4,3,3,1,4,4,4,4,3,2,4,3,4,5,2,2,2,2,3,2,4,4,4,3,3,4,2,3,4,2,4,4,2,3,1,3,2,3,4,4,4,1,1,1,1,1,1,5c5225d8a163ac0001721f01,"While listening to a playlist, you come across a song that deeply resonates with what you are experiencing. It communicated something about yourself that you’ve struggled to explain to others.",9
2025-09-10 11:06:26,2025-09-10 11:09:27,0,100,181,1,2025-09-10 11:09:27,R_23rTU1FfF276Ftg,anonymous,EN,59ad8df15e7f4800010eefc9,2,38,2,1,4,4,4,5,3,4,5,4,5,4,4,3,2,3,2,2,2,2,3,2,3,4,5,3,3,4,3,2,2,2,4,4,4,4,3,1,5,4,4,5,4,5,2,2,1,2,2,2,59ad8df15e7f4800010eefc9,"As you sit outside on your lunch break, you hear amazing music drifting in from a nearby building. While admiring the graceful nature of the music itself, you notice how it intensifies your lunch break into a unique and lasting experience.",12
2025-09-10 11:05:51,2025-09-10 11:09:34,0,100,223,1,2025-09-10 11:09:34,R_2150razUa9JRHBm,anonymous,EN,5e1cc37a173db405a7a33774,2,41,2,2,2,5,3,4,1,2,2,2,2,4,3,4,5,5,4,1,2,1,3,4,5,2,3,4,2,2,1,1,1,3,1,1,3,1,3,1,2,3,3,3,2,3,1,1,1,1,1,1,5e1cc37a173db405a7a33774,"You have an intricate task that requires your attention. To put your mind to it, you turn on a specific music playlist.",5
2025-09-10 11:01:05,2025-09-10 11:09:35,0,100,510,1,2025-09-10 11:09:35,R_8OC5VwyP5oFiHdO,anonymous,EN,67c48c29073e1078535e0f45,2,80,1,2,3,4,4,4,3,5,2,2,1,4,5,4,4,4,4,2,2,2,3,3,2,3,3,3,4,2,4,2,1,2,3,2,3,3,2,1,2,3,3,1,1,1,2,2,1,2,3,1,67c48c29073e1078535e0f45,"You have just been told that you didn’t get the job you applied for. To handle the news, you turn to music to provide a sense of support as you manage your thoughts.",8
2025-09-10 11:06:03,2025-09-10 11:09:36,0,100,213,1,2025-09-10 11:09:37,R_20osSCEqrgW0JE8,anonymous,EN,5a55c8d276d1c60001aadcb0,2,43,2,1,5,5,5,5,3,5,5,5,4,5,3,3,4,2,4,5,4,3,3,4,5,3,4,5,3,3,4,1,2,2,2,2,4,1,2,1,4,2,2,5,1,3,1,1,1,1,1,1,5a55c8d276d1c60001aadcb0,"While listening to a playlist, you come across a song that deeply resonates with what you are experiencing. It communicated something about yourself that you’ve struggled to explain to others.",9
2025-09-10 11:06:27,2025-09-10 11:09:37,0,100,189,1,2025-09-10 11:09:37,R_26Jpw6RvnSiI317,anonymous,EN,67cd5befb1b7418ee4fb0237,2,45,2,2,4,4,3,4,2,4,4,4,4,3,4,3,2,3,3,2,3,2,3,3,4,3,4,4,3,4,4,3,2,3,3,3,3,2,2,1,4,4,4,4,2,3,3,2,2,2,3,3,67cd5befb1b7418ee4fb0237,"You have just been told that you didn’t get the job you applied for. To handle the news, you turn to music to provide a sense of support as you manage your thoughts.",8
2025-09-10 11:07:28,2025-09-10 11:09:41,0,100,133,1,2025-09-10 11:09:42,R_8uHNfHtyUc8KBXz,anonymous,EN,67be486c2fafa97dd2710135,2,50,1,3,4,4,3,4,2,3,4,4,4,3,3,3,2,3,3,3,3,3,3,3,3,4,4,4,3,3,2,2,2,2,4,4,4,4,3,1,3,2,2,2,2,3,1,1,1,1,1,2,67be486c2fafa97dd2710135,"After a long and demanding week, you take time to rest by listening to music. The stress melts away and you start to recover as you listen along.",3
2025-09-10 11:06:16,2025-09-10 11:09:43,0,100,206,1,2025-09-10 11:09:43,R_2voGiw9ZtLeB77H,anonymous,EN,67160649a88bd704f98575e9,2,62,1,4,5,5,5,3,1,4,5,5,5,4,5,5,5,5,5,3,3,2,2,3,5,5,5,5,5,4,3,2,1,2,5,5,5,5,5,1,4,4,4,5,5,5,1,1,1,1,1,1,67160649a88bd704f98575e9,"As you travel alone for an extended period, you put on your partner’s favourite music. The music makes you feel as if they are there with you.",7
2025-09-10 11:04:41,2025-09-10 11:09:44,0,100,302,1,2025-09-10 11:09:44,R_231u7lTmaj6aPdd,anonymous,EN,56d84c584a9be1000a535f9c,2,69,1,3,4,4,4,3,4,3,4,3,4,4,5,3,4,2,2,3,4,2,4,4,4,4,5,4,4,4,4,4,4,5,4,4,4,5,4,1,5,4,4,4,5,5,3,2,1,1,1,1,56d84c584a9be1000a535f9c,"While out for a walk, you hear a busker playing incredible sounding music you have never discovered before. You are not sure what is attracting your interest to the music but you allow yourself to be taken in by the music and its new emotional direction.",11
2025-09-10 11:04:56,2025-09-10 11:09:44,0,100,287,1,2025-09-10 11:09:44,R_2FJJ7pPfGpw41io,anonymous,EN,6092f5798557f50d14d13327,2,33,2,2,4,4,3,4,2,1,4,3,3,4,4,4,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,2,2,2,4,4,3,3,2,1,2,3,3,2,2,1,3,2,4,1,2,3,6092f5798557f50d14d13327,It was pointed out that you missed an important detail in your work which you now have to redo. You put on a music playlist to drown out self-criticism as you fix the mistake.,2
2025-09-10 11:06:34,2025-09-10 11:09:45,0,100,190,1,2025-09-10 11:09:45,R_2SIDLIWsHhEf9xQ,anonymous,EN,672a21a1fce596116252b41e,2,58,2,2,5,5,4,4,4,3,4,5,5,4,4,4,4,5,4,4,4,4,3,3,4,5,5,5,5,4,4,4,4,3,5,4,5,5,5,1,5,5,5,5,4,5,1,1,1,1,1,1,672a21a1fce596116252b41e,You are attending a celebration where music is the heart of the party. You are able to join in the fun which is aided by the music throughout the event.,1
2025-09-10 11:06:43,2025-09-10 11:09:46,0,100,182,1,2025-09-10 11:09:46,R_2yk24SGsGIac5ok,anonymous,EN,5fe7bc4ec39215684de426f4,2,25,2,2,4,5,5,5,5,4,4,4,4,4,5,5,4,3,4,4,5,5,5,4,3,4,5,4,5,3,4,3,4,4,5,4,5,4,4,1,4,5,4,4,2,5,1,1,1,1,1,1,5fe7bc4ec39215684de426f4,"Halfway through a concert, you realise you have been fully absorbed in the power and meaning of the music. It feels as if the music has taken you into a transcendent experience, which is exactly what you hoped for before the concert.",10
2025-09-10 11:06:32,2025-09-10 11:09:50,0,100,198,1,2025-09-10 11:09:51,R_8Ecgnkt1O6qNQMt,anonymous,EN,67424c6b07d7d42c5ed0511d,2,55,2,1,4,5,5,4,4,4,5,4,4,4,4,5,5,4,4,5,4,4,4,4,4,4,4,4,3,4,2,3,2,3,3,4,4,5,4,1,4,2,3,4,4,4,2,2,1,1,1,1,67424c6b07d7d42c5ed0511d,You are attending a celebration where music is the heart of the party. You are able to join in the fun which is aided by the music throughout the event.,1
2025-09-10 11:06:25,2025-09-10 11:09:52,0,100,206,1,2025-09-10 11:09:52,R_834islNgcVGUQtK,anonymous,EN,670c17df0a4788241bf1835c,2,64,1,2,5,5,5,4,3,3,5,5,5,4,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,4,4,4,4,4,5,5,5,1,4,3,4,5,4,5,1,1,1,1,1,1,670c17df0a4788241bf1835c,"While with your friends at a cafe, a particular song comes on. You instantly recognise the music from your past, leading to an exchange of stories about your experiences together.",6
2025-09-10 11:06:34,2025-09-10 11:09:55,0,100,200,1,2025-09-10 11:09:56,R_8ZTBSIhyIolrLVJ,anonymous,EN,6606d4f4acdc3a6b8200c0ee,2,57,1,2,5,5,5,5,5,5,5,5,5,5,5,5,3,4,3,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,3,4,5,5,5,1,4,4,5,5,4,4,2,2,2,,4,4,6606d4f4acdc3a6b8200c0ee,"You have an intricate task that requires your attention. To put your mind to it, you turn on a specific music playlist.",5
